no,name,category,city,address,place_id,rating,price,open hours,latitude,longitude,time_minutes,maps,user_id,url,deskripsi
189,Taman Kunci Tangerang,park,Tangerang,"RJ3J+RPC, RT.001/RW.005, Babakan, Kec. Tangerang, Kota Tangerang, Banten 15118",ChIJ12IMAzP5aS4REz4BDCKbEaE,4.5,0,07.00 am - 06.00 pm,-6.1954437,106.6317534,50,"https://www.google.com/maps/search/?api=1&query=-6.194395,106.6331829",189,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F40.%20taman-kunci.jpg?alt=media&token=41ee8310-66ef-4f59-a827-491358558614,"Taman ini memiliki luas sekitar 8.000 meter persegi dan dibangun pada tahun 2007. Taman ini dirancang dengan konsep edukasi dan rekreasi. Kolam kupu-kupu, yang dihuni oleh berbagai macam kupu-kupu. Taman kelinci, yang dihuni oleh berbagai macam kelinci. Area bermain anak, dilengkapi dengan berbagai macam wahana permainan."
190,Kandank Jurank Doank,tourist_attraction,Tangerang,"Kompleks Alvita Blok Q No. 14, Sawah Baru, Ciputat, Sawah Lama, Kec. Ciputat, Kota Tangerang Selatan, Banten 15413",ChIJCUSg3wbwaS4R68TDAe5Ftdc,4.5,0,10.00 am - 08.00 pm,-6.2959256,106.7265365,55,"https://www.google.com/maps/search/?api=1&query=-6.3076572,106.7777539",190,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F41.%20kandank-jurank-doank.jpg?alt=media&token=13663af8-2d3d-483b-bf26-98ccab89222e,"Pusat alam & petualangan outdoor yang ditujukan untuk anak-anak, dengan permainan, lokakarya & musik live."
191,Taman Edukasi Ganespa,park,Tangerang,"Jl. Pamulang Permai Bar. 1, Pamulang Bar., Kec. Pamulang, Kota Tangerang Selatan, Banten 15417",ChIJkfPkrOfvaS4RjwUHVn0KKB4,4.7,0,08.00 am - 10.00 pm,-6.3434337,106.7288303,57,"https://www.google.com/maps/search/?api=1&query=-6.3353821,106.7341085",191,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F42.%20taman-edukasi-ganespa.jpg?alt=media&token=36290c22-9eed-471a-8e76-b5253140bf2f,"Taman ini diresmikan pada tahun 2017 dan menjadi salah satu destinasi wisata edukasi yang populer di Kota Tangerang Selatan. Taman Edukasi Ganespa memiliki luas sekitar 2,5 hektar dan dirancang dengan konsep edukasi lingkungan."
192,Ekowisata Terpadu Kampung Hijrah,tourist_attraction,Tangerang,"QJJV+553, North Panunggangan, Pinang, Tangerang City, Banten, Indonesia",ChIJefrixcn5aS4RkHCmBlgFhPU,5,0,24 hours,-6.2196128,106.6429162,58,"https://www.google.com/maps/search/?api=1&query=-6.2168784,106.6394461",192,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F43.%20ekowisata-terpadu-kampung-hijrah.jpg?alt=media&token=5bac5e2e-ca51-4bda-aac4-571b3f5724e9,"Destinasi ekowisata terpadu mencakup berbagai elemen, seperti ekosistem lingkungan, pendidikan, dan pengalaman budaya. tempat ini menawarkan kegiatan seperti penanaman pohon, pengelolaan limbah, dan promosi gaya hidup berkelanjutan. Dan menampilkan warisan budaya lokal, kerajinan tangan tradisional."
193,Kampung Tidar Gotong Royong,tourist_attraction,Tangerang,"Jl. Masjid VI, RT.002/RW.005, Sudimara Tim., Kec. Ciledug, Kota Tangerang, Banten 15151, Indonesia",ChIJgUXHskD7aS4Rips4xyq8lTc,4.7,10000,05.00 am - 10.00 pm,-6.229899,106.718014,39,"https://www.google.com/maps/search/?api=1&query=-6.230001,106.7179819",193,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F44.%20kampung-tidar-gotong-royong.jpg?alt=media&token=ef661b4d-f84f-4f8e-afe0-89c3d3047ffe,"Nama dari Kampung Tidar mempunyai singkatan dari Tata, Indah dan Rapi. Kampung Tidar memiliki ikon matahari dan kuda."
194,Telaga Biru Cisoka,tourist_attraction,Tangerang,"PCCJ+Q6X, Jalan Cigaru, Cisoka, Tangerang Regency, Banten 15730",ChIJDzk3DtEFQi4RhvAF35pjOO8,4,0,06.00 am - 06.00 pm,-6.2780008,106.4305969,118,"https://www.google.com/maps/search/?api=1&query=-6.2772065,106.432119",194,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F45.%20telaga-biru-cisoka.jpg?alt=media&token=1efa790f-ea1c-4b83-a1d0-f9d1d65b0fe8,"Salah satu dari serangkaian danau di bekas tambang, populer untuk berfoto & dipenuhi kedai jajanan kaki lima."
195,Situ Batusari,tourist_attraction,Tangerang,"Jl. Darussalam Utara II No.161-173, RT.003/RW.006, Batusari, Kec. Batuceper, Kota Tangerang, Banten 15121, Indonesia",ChIJ5-ChDU_5aS4RZkVKmB9VV_k,4.6,0,24 hours,-6.1511078,106.656373,46,"https://www.google.com/maps/search/?api=1&query=-6.1508948,106.6560335",195,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F46.%20situ-batusari1.jpg?alt=media&token=0a543713-82b5-4a17-8690-4f0dfc761605,"Situ Batusari kini disulap menjadi wisata alam ditengah kentalnya budaya betawi, yang kemudian dikenal sebagai Kampung Beksi karena di wilayah tersebut terdapat Sanggar senin atraksi beladiri khas betawi Beksi Marhali."
196,Taman Tebing Koja,tourist_attraction,Tangerang,"M9PX+55H, Cireundeu, Cikuya, Kec. Solear, Kabupaten Tangerang, Banten 15730",ChIJJSKlr4kFQi4RK73yvivepog,4,5000,06.00 am - 06.00 pm,-6.3145534,106.3979829,130,"https://www.google.com/maps/search/?api=1&query=-6.3060848,106.4126147",196,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F47.%20taman-tebing-koja.jpg?alt=media&token=c7235781-3bc6-49a1-ae3b-c5088e106bb3,"Taman hijau di lokasi bekas tambang, dengan ngarai batu kapur, sawah & kolam."
197,tebing cigaru cisoka,tourist_attraction,Tangerang,"PCCJ+X9H, Cireundeu, Solear, Cisoka, Kec. Cisoka, Kabupaten Tangerang, Banten 15730",ChIJXWQCsYkFQi4RpJ1TP24ZmzI,4.2,10000,08.00 am - 05.00 pm,-6.2775736,106.4309982,119,"https://www.google.com/maps/search/?api=1&query=-6.274010000000001,106.4140868",197,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F48.%20tebing-cigaru-cisoka.jpg?alt=media&token=f1be6ea7-85dc-44d8-9976-86e77621e5ea,"Air di telaganya biru, pasirnya putih, dan suasananya asri. terdapat 2 telaga di sisi sebelah kanan berwarna biru dan putih dengan latar belakang tebing pasir. Wisata yang indah ini tidak hanya diperuntukkan untuk senang-senang, tapi juga bisa dijadikan lokasi foto Pre-Wedding. Fasilitas yang tersedia juga ada toilet, penginapan, tempat makan, dan masjid."
198,Saung Manfaat Cisadane Tangerang,tourist_attraction,Tangerang,"Jl. Imam Bonjol No.1, RT.001/RW.004, Bojong Jaya, Kec. Karawaci, Kota Tangerang, Banten 15115, Indonesia",ChIJUb63IsP_aS4RdnDh9ZAcsh4,4.6,0,24 hours,-6.2049312,106.6220094,52,"https://www.google.com/maps/search/?api=1&query=-6.2037043,106.6221422",198,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Tangerang%2F49.%20saung-manfaat-cisadane.jpg?alt=media&token=5374a8bc-591d-4144-ba3c-d394283bf03b,"Saung Manfaat Cisadane adalah tempat wisata kuliner. Tempat wisata ini berlokasi di tepi Sungai Cisadane, sehingga menawarkan pemandangan alam yang asri dan sejuk. terdapat banyak saung untuk bersantai sambil menikmati makanan dan minuman. ada pula Area bermain anak. Dan Area pemancingan"
199,Taman Kemang Pratama,park,Bekasi,"Jalan Niaga Raya Blok. C No. 3, Sepanjang Jaya, Rawalumbu, RT.001/RW.021, Bojong Rawalumbu, Kota Bks, Jawa Barat 17114, Indonesia",ChIJuXgHFMGNaS4RFPm-2SjFM_w,4.5,5000,24 hours,-6.2696555,106.9865404,53,"https://www.google.com/maps/search/?api=1&query=-6.27035,106.987357",199,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F1.%20Taman%20Kemang%20Pratama.jpg?alt=media&token=8d4335ae-e4f1-48ee-a239-48aa798be494,Taman kecil di tepi sungai dengan kedai makanan dan kandang tempat anak-anak bisa memberi makan rusa.
200,Taman Kota Bekasi,park,Bekasi,"Jl. Veteran No.46, RT.006/RW.006, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17141, Indonesia",ChIJhxat2yWMaS4RK-AvhhIMiog,4.5,0,24 hours,-6.2406414,107.000397,50,"https://www.google.com/maps/search/?api=1&query=-6.2408237,106.9995994",200,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F2.%20Taman%20Kota%20Bekasi.jpg?alt=media&token=179ae37c-2eaa-463f-9bfa-9fb003525d66,"Taman kota Bekasi,tamannya tepat di depan kantor walikota dan disamping stadion sepakbola ,temptnya sangat aďem banyak pohon yg rindang jadi untuk jalan jalan dan duduk santai sangat pas ,tapi sayang pas kesana hari sabtu bawa cucu tempatnya agak kotor , tempat duduk ,pendopo dan tempat bermain anak kurang terawat , banyak yg jualan didalam ,kalau hari libur ramai sekali , buat yg lansia jalan kaki didalam keliling taman tidak terasa dan segar."
201,Situ Rawa Gede Kota Bekasi,tourist_attraction,Bekasi,"RT.005/RW.002, Bojong Menteng, Rawa Lumbu, Bekasi, West Java 17117, Indonesia",ChIJk6rAJIqNaS4RENVBRdTR8T4,4.4,10000,07.00 am - 06.30 pm,-6.294645,106.9785969,60,"https://www.google.com/maps/search/?api=1&query=-6.2933509,106.9779207",201,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F3.%20Situ%20Rawa%20Gede%20Kota%20Bekasi.jpg?alt=media&token=ae863c46-1bcd-4b9c-ab8c-ee6184b97ee3,"Danau kecil dengan perahu dayung, spot piknik, dan kafe warung yang menyajikan camilan tradisional Indonesia."
202,Danau Summarecon Bekasi,tourist_attraction,Bekasi,"QXFW+GF9, Jl. Bulevar Bar., RT.001/RW.011, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17143, Indonesia",ChIJNSjXMHuNaS4RiIrCUzZOsuU,4.7,0,24 hours,-6.2262018,106.9962459,51,"https://www.google.com/maps/search/?api=1&query=-6.2255479,106.9947869",202,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F4.%20Danau%20Summarecon%20Bekasi.jpg?alt=media&token=c9abf40b-64bc-40aa-872e-986858b50682,"Sebuah danau dimana bersantai, olahraga, nongkrong, berburu makanan lezat, menikmati fasilitas yg lengkap dan juga spot foto menarik dan keren dari setiap sudut danau maupun restoran. Udara yg masih sejuk ditengah kota bekasi ini bisa membuat pikiran jenuhmu kembali jernih lho. Selain buka 24 jam, kamu bisa menikmati suasana danau dengan tiket gratis."
203,Tempat Wisata Danau Marrakash,tourist_attraction,Bekasi,"R287+VQ8, Bahagia, Babelan, Bekasi Regency, West Java 17610, Indonesia",ChIJuYEHNGWJaS4Rz9id_jn7DEg,4.5,5000,07.00 am - 10.00 pm,-6.1828262,107.0144467,61,"https://www.google.com/maps/search/?api=1&query=-6.1827668,107.0214647",203,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F5.%20Tempat%20Wisata%20Danau%20Marrakash.jpg?alt=media&token=1bc8a914-996a-4539-8631-6a50d2de04dc,Taman bermain yang cocok untuk akhir pekan. dimana Permainan yang tersedia ada yang gratis dan ada yang berbayar. Ada kantinnya juga untuk sekadar beli minum dan makanan ringan. Harga tiket masuk tidak mahal. 
204,Go! Wet Waterpark Grand Wisata,tourist_attraction,Bekasi,"Grand Wisata Kavling I No.1, Southern Blvd, Lambangjaya, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510, Indonesia",ChIJQduQdtSRaS4RH_WkE8o5raE,4.4,200000,09.00 am - 05.00 pm,-6.2978328,107.0508528,70,"https://www.google.com/maps/search/?api=1&query=-6.2978328,107.0508528",204,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F6.%20Go!%20Wet%20Waterpark%20Grand%20Wisata.jpg?alt=media&token=f217ab8a-bc0f-425a-8e19-4b4a8939bc97,"Seluncur air, kolam ombak, dan kolam arus adalah daya tarik di pusat akuatik yang besar ini dengan restoran."
205,"Situ ""Rawa Binong""",tourist_attraction,Bekasi,"M54M+F93, Hegarmukti, Central Cikarang, Bekasi Regency, West Java 17530, Indonesia",ChIJN_W9BZKbaS4RrTiOeRMMz4k,4.3,0,06.00 am - 08.00 pm,-6.3438649,107.1834121,91,"https://www.google.com/maps/search/?api=1&query=-6.3430889,107.1898113",205,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F7.%20Situ%20Rawa%20Binong.jpg?alt=media&token=389d1958-db69-4ea8-be74-486f77473167,Tempat yang nyaman buat refresing di cikarang kab bekasi. aksesnya mudah & suasana pingiran situ banyak pepohonan rindang
206,Hutan Bamboe Kota Bekasi,park,Bekasi,"Margahayu, Bekasi Timur, Bekasi, West Java 17113, Indonesia",ChIJpQPEp9KNaS4RQXWIjJQAkFc,4.3,0,08.00 am - 04.00 pm,-6.2534739,106.9955043,54,"https://www.google.com/maps/search/?api=1&query=-6.254614999999999,107.0096553",206,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F8.%20Hutan%20Bamboe%20Kota%20Bekasi.jpg?alt=media&token=fbe09cc9-4bd5-4447-8cbd-61b2a3f405f9,"Wisata Bekasi tersembunyi, lokasinya deket dari perkotaan. Untuk tiket masuk free cuma bayar parkir aja. Spot poto jembatan gantung free, adasaung untuk duduk santai, harga makanan masih terjangkau."
207,Curug Parigi,tourist_attraction,Bekasi,"RT.001/RW.006, Cikiwul, Bantar Gebang, Bekasi, West Java 17152, Indonesia",ChIJB-RDMq6TaS4RAYFVDLA2tnI,3.8,2000,06.00 am - 05.00 pm,-6.3429072,106.9701235,76,"https://www.google.com/maps/search/?api=1&query=-6.3440216,106.972755",207,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F9.%20Curug%20Parigi.jpg?alt=media&token=47e863d4-6307-4d5f-afb3-1b5a2baf8340,"Curug ini merupakan curug buatan yang terletak diantara Kota Bekasi dan Bogor. Meski hanya sebuah curug buatan, curug ini menyajikan keindahan alami yang tak jauh berbeda dengan curug-curug asli."
208,Saung Ranggon,tourist_attraction,Bekasi,"Jl. Cikedokan, RT.002/RW.08, Cikedokan, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530, Indonesia",ChIJ33y6QfGQaS4RPMwASV_WcJA,4.2,0,24 hours,-6.3386527,107.0709681,87,"https://www.google.com/maps/search/?api=1&query=-6.2837933,107.10354",208,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F10.%20Saung%20Ranggon.jpg?alt=media&token=b82c9118-2362-4afb-ba6d-344c5cf75a14,"SAUNG Ranggon merupakan bangunan bersejarah di Kampung Cikedokan, Kecamatan Cikarang Barat, Kabupaten Bekasi, Jawa Barat."
209,Taman Sehati,tourist_attraction,Bekasi,"M5QJ+939, cikarang setadion wibawa mukti, Sertajaya, Kec. Cikarang Tim., Kabupaten Bekasi, Jawa Barat 17530, Indonesia",ChIJ04Wj3WibaS4R8hHcjqx9-uY,4.3,0,24 hours,-6.3115752,107.1802267,84,"https://www.google.com/maps/search/?api=1&query=-6.3114399,107.181898",209,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F11.%20Taman%20Sehati.jpg?alt=media&token=a49c428c-216b-4bc5-ad34-1719acc07f42,"Berlokasi di Kompleks Olah Raga Stadion Wibawa Mukti Kelurahan Sertajaya Kecamatan Cikarang Timur, taman ini sebenarnya telah ada sejak 2016 lalu, dan Setelah diperbaiki Taman Sehati nampak lebih cantik walaupun secara luas, Taman Sehati yang baru ini tidak berubah, yakni sekitar 9.000 meter persegi. Namun, sejumlah fasilitas dibenahi dan ada beberapa penambahan di beberapa sisi."
210,Taman Buaya Indonesia Jaya,tourist_attraction,Bekasi,"Taman Buaya Indonesia Jaya, Jl. Raya Serang Cibarusah No.18, Sukaragam, Kec. Serang Baru, Kabupaten Bekasi, Jawa Barat 17330, Indonesia",ChIJV6QPR1KZaS4RUXJWLJCpptU,4.1,20000,08.00 am - 05.00 pm,-6.3931235,107.1028719,121,"https://www.google.com/maps/search/?api=1&query=-6.3931235,107.1028719",210,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F12.%20Taman%20Buaya%20Indonesia%20Jaya.jpg?alt=media&token=3ed117ba-18ec-4618-9eea-a1de4a01c7c8,"Taman keluarga dengan buaya di kolam tertutup, penjelasan dari pawang satwa, taman bermain anak & hewan model."
211,Venetian Water Carnaval,tourist_attraction,Bekasi,"Perumahan Villa Mutiara Gading 2, Jl. Raya Karang Satria No.1-2, Karangsatria, Kec. Tambun Utara, Kabupaten Bekasi, Jawa Barat 17510, Indonesia",ChIJmRPZzsiOaS4R5Z1X5b7DTcE,4.2,45000,08.00 am - 04.00 pm,-6.2188418,107.0357911,66,"https://www.google.com/maps/search/?api=1&query=-6.219710399999999,107.0335629",211,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F13.%20Venetian%20Water%20Carnaval.jpg?alt=media&token=68d04074-54d8-4d07-abc6-010040643812,"Pusat rekreasi di sekitar kolam renang dengan seluncuran dan perahu, yang meniru kanal dan gondola Venesia."
213,Taman Hijau Pekayon,park,Bekasi,"PXVF+HF5, Jl. Nuri, RT.003/RW.008, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148, Indonesia",ChIJYf1DULKNaS4RasAxfbQgwDc,4.4,0,05.00 am - 08.00 pm,-6.2561202,106.9737383,48,"https://www.google.com/maps/search/?api=1&query=-6.2568466,106.9733202",212,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F7114.jpg?alt=media&token=b5835d29-a2ce-4fd5-bd9a-0e3b2ac26ae3,"Taman Hijau Pekayon menawarkan suasana nyaman, rindang dan asri dengan berbagai macam tumbuhan hijau yang ada didalamnya. Di taman ini juga tersedia beberapa fasilitas seperti lapangan basket, lapangan futsal, tempat duduk, dan juga berbagai permainan anak-anak. Disekitar taman pun banyak ditemukan pedagang batagor, es buah, sosis, dan siomay yang bisa untuk mengganjal perut disaat lapar melanda."
214,Wisata saung keramba preto,tourist_attraction,Bekasi,"RT.007/RW.002, Bojong Menteng, Rawa Lumbu, Bekasi, West Java 17117, Indonesia",ChIJtx0ZmfKNaS4RrNm4NGKXkhQ,4.4,10000,09.00 am - 10.00 pm,-6.2924246,106.9770566,66,"https://www.google.com/maps/search/?api=1&query=-6.2924539,106.9760758",213,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F14.%20Wisata%20saung%20keramba%20preto.jpg?alt=media&token=dbad15e1-19c3-495b-acb8-054499140d3a,"Saung Keramba Preto bisa dijadikan pilihan berlibur bersama orang terdekat berlokasi di Bojong Menteng, Rawalumbu, Kota Bekasi. Kuliner yang ada juga sangat beragam"
215,Hok Lay Kiong Temple,tourist_attraction,Bekasi,"Jl. Kenari I No.1, RT.006/RW.001, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113, Indonesia",ChIJ_37uhyiMaS4RcDXJFPGT_Cg,4.7,0,06.00 am - 09.00 pm,-6.2441019,107.0032347,51,"https://www.google.com/maps/search/?api=1&query=-6.258788099999999,106.9993226",214,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F15.%20Hok%20Lay%20Kiong%20Temple.jpg?alt=media&token=ff3b7faf-8e2d-46ea-85db-a2e7633105a9,"Hok Lay Kiong sendiri memiliki arti yakni istana yang mendatangkan rezeki. Oleh karnanya, klenteng ini dipercaya oleh agama Tionghoa, Klenteng ini mulai ada mungkin sekitar tahun 1800-an. Yang membangun leluhur masyarakat Tionghoa, karena mereka butuh tempat beribadah"
216,Galaxy Tirtamas Club,tourist_attraction,Bekasi,"Jalan Boulevard Barat Raya No.1, RT.004/RW.019, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147, Indonesia",ChIJb0ciRbCOaS4Rp70LQDefMDU,4.3,35500,07.00 am - 08.00 pm,-6.2724666,106.9716415,52,"https://www.google.com/maps/search/?api=1&query=-6.2704102,106.9714651",215,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F16.%20Galaxy%20Tirtamas%20Club.jpg?alt=media&token=06ce7672-a7d1-4cb4-813a-86994a92caf2,"Kolam Renang Galaxy Tirtamas merupakan salah satu kolam renang bagus di Bekasi sekaligus taman rekreasi air yang populer di Bekasi. Tempat ini menyediakan berbagai wahana permainan air untuk segala usia, dari anak-anak hingga orang dewasa."
217,Vihara Dharma Jaya,tourist_attraction,Bekasi,"Jalan Bajir No.19, Bojong Rawalumbu, Rawalumbu, RT.008/RW.002, Bojong Rawalumbu, Kec. Rawalumbu, Kota Bks, Jawa Barat 17116, Indonesia",ChIJI1e15fONaS4R343S6iG4qX8,4.7,0,07.00 am - 09.00 pm,-6.2876514,106.9884346,60,"https://www.google.com/maps/search/?api=1&query=-6.286773999999999,106.988715",216,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F17.%20Vihara%20Dharma%20Jaya.jpg?alt=media&token=b707025f-9766-4d01-bcf9-262f02bf306e,Sebuah Vihara sebagai pusat ibadah dan Tempat nya nyaman bersih and terawat. Serta sangat solidaritas
218,South Lake Park,amusement_park,Bekasi,"Blk. M 09 - M 10 No.15, Setia Asih, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17215, Indonesia",ChIJ-QMYCYmJaS4RASuN5ZGPNF4,4.3,15000,08.00 am - 08.00 pm,-6.1558544,107.009212,53,"https://www.google.com/maps/search/?api=1&query=-6.152417,107.0068299",217,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F18.%20South%20Lake%20Park.jpg?alt=media&token=922084be-004c-4976-8a81-b97572be948d,"Taman tepi danau dengan wahana perahu anak, permainan tali, latar untuk berfoto, dan warung jajanan kaki lima."
219,Wisata lokal Danau Cibereum,tourist_attraction,Bekasi,"P23W+CQX, Lambangjaya, Tambun Selatan, Bekasi Regency, West Java, Indonesia",ChIJ40ReBg2RaS4RsfZfIz9Ux_A,3,10000,06.00 am - 06.00 pm,-6.2963927,107.0469842,67,"https://www.google.com/maps/search/?api=1&query=-6.288999,107.0509906",218,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F19.%20Wisata%20lokal%20Danau%20Cibereum.jpg?alt=media&token=f929a21d-4726-4525-8c2b-1e17af582826,"Tempat yang enak untuk kuliner bersama keluarga dan teman2, cocok untuk kumpul kumpul teman2 atau komunitas, danau yg bersih dengan view pergunungan yg indah, dekat dengan ibukota, datang dan rasakan sendiri."
220,Wisata ikan Tarumajaya,tourist_attraction,Bekasi,"Jl. Mutiara Gading Raya, Setia Asih, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17215, Indonesia",ChIJeYDq-WGLaS4Rd6rDu3sspzM,4.5,10000,08.00 am - 08.00 pm,-6.1565625,106.9959633,50,"https://www.google.com/maps/search/?api=1&query=-6.155349,106.9922281",219,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F20.%20Wisata%20ikan%20Tarumajaya.jpg?alt=media&token=463a80d7-de97-4cd1-9647-8e352415dc18,Wisata ikan tarumajaya merupakan sebuah taman rekreasi dan kuliner untuk keluarga dengan bernuansa kolam.Area Kolam yang luas di gunakan untuk
221,Grand Splash Water Park,tourist_attraction,Bekasi,"Jl. Grand Residence Boulevard No.1, Cijengkol, Kec. Setu, Kabupaten Bekasi, Jawa Barat 17322, Indonesia",ChIJQdxRiaSRaS4RIwg9nBxOu_M,4.4,25000,08.00 am - 04.00 pm,-6.3253187,107.0370386,79,"https://www.google.com/maps/search/?api=1&query=-6.3231436,107.036424",220,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F21.%20Grand%20Splash%20Water%20Park.jpg?alt=media&token=e84b956e-b568-47d7-9627-232f6dc222d1,"Grand Splash Waterpark Setu Bekasi adalah taman rekreasi air untuk keluarga dengan aneka wahana air, Rumah Terbalik 3D, mini zoo, dan playground"
222,Snow World International Mall Revo Town,tourist_attraction,Bekasi,"Revo Mall Lapangan Parkir Utara, Jl. Ahmad Yani, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148, Indonesia",ChIJqwCapcyNaS4RwSIHsTK89Ik,4.2,80000,10.00 am - 08.30 pm,-6.2537332,106.9900523,49,"https://www.google.com/maps/search/?api=1&query=-6.2547793,106.9900225",221,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F22.%20Snow%20World%20International%20Mall%20Revo%20Town.jpg?alt=media&token=2779939d-f564-4bfe-83d7-826ea1dda94b,Snow World International Mall Revo Town adalah salah satu tempat indoor untuk bermain salju di Bekasi. Ada kereta luncur dan banyak wahana seru lainnya.
223,Gedung Juang 45 Bekasi,museum,Bekasi,"Jl. Sultan Hasanudin No.39, Mekarsari, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510, Indonesia",ChIJm1HDTq2PaS4Rl5MRwQbgcYU,4.7,0,09.00 am - 04.00 pm,-6.2595094,107.0546712,69,"https://www.google.com/maps/search/?api=1&query=-6.260340800000001,107.0547327",222,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F23.%20Gedung%20Juang%2045%20Bekasi.jpg?alt=media&token=c1d408d6-58ed-47bd-b555-c652ce10b0fa,"Gedung ini terletak di Jalan Sultan Hasanudin Nomor 39, Tambun Selatan. Usai direnovasi, gedung ini dialihfungsikan menjadi Museum Bekasi"
224,Pura Agung Tirta Bhuana Bekasi,hindu_temple,Bekasi,"Blok DU12 Jl. Jatiluhur Raya No.1, RT.008/RW.009, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145, Indonesia",ChIJf-zWxFOMaS4RUcqmXe_NGkI,4.7,0,05.30 am - 21.30 pm,-6.2486773,106.9674872,43,"https://www.google.com/maps/search/?api=1&query=-6.2488139,106.9675778",223,https://firebasestorage.googleapis.com/v0/b/lokis-project.appspot.com/o/Bekasi%2F24.%20Pura%20Agung%20Tirta%20Bhuana%20Bekasi.jpg?alt=media&token=f91d76c5-c9dc-4f2e-94e0-c0046209d9d0,"Pura Agung Tirta Bhuana yang berletak di Desa Jaka Sampurna. Tempat tersebut dikenal sebagai tempat beribadah Umat Hindu, juga menjadi objek wisata untuk para turis lokal dan mancanegara. Pura Agung Tirta Bhuana juga pesona keindahana, beserta penduduk lokal disana juga begitu ramah terhadap para wisatawan"
